url,HoursOfOperation,AcceptedInsurances,Certification,acceptedPaymentType,about,telephone,services,streetAddress,city,state,zipCode
http://www.urgentcarelocations.com/al/montgomery/6829-ultracare-medical-services,"{'Monday': '9:00 am - 5:00 pm', 'Saturday': '8:00 am - 8:00 pm', 'Thursday': '9:00 am - 5:00 pm', 'Tuesday': '9:00 am - 5:00 pm', 'Friday': '9:00 am - 5:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 12:00 pm'}",[],[],,"UltraCare Medical Services is an urgent care center in Montgomery, AL located at 215 Winton M Blount Loop, . They are open 7 days a week seeing walk-in patients in Montgomery. UltraCare Medical Services appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Montgomery in cities including Millbrook and Prattville.As an urgent care center, UltraCare Medical Services provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  ",334-239-9480,{},215 Winton M Blount Loop,Montgomery,AL,36117-3507
http://www.urgentcarelocations.com/al/montgomery/7299-afc-primed,"{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm'}",[],[],,"AFC PriMed, formally referred to as American Family Care, is an urgent care center in Montgomery, AL located at 2570 Berryhill Road, . They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-323-1330,{},2570 Berryhill Road,Montgomery,AL,36117
http://www.urgentcarelocations.com/al/montgomery/7300-afc-primed,"{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm'}",[],[],,"AFC PriMed, formally referred to as American Family Care, is an urgent care center in Montgomery, AL located at 2936 Marti Lane, . They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-288-0088,{},2936 Marti Lane,Montgomery,AL,36116-3141
http://www.urgentcarelocations.com/al/montgomery/8940-afc-primed,"{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm'}",[],[],,"AFC PriMed is an urgent care center in Montgomery, AL located at 2815 East Boulevard, . They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-323-2050,{},2815 East Boulevard,Montgomery,AL,36116-1021
http://www.urgentcarelocations.com/al/montgomery/8941-afc-primed,"{'Monday': '7:00 am - 7:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '7:00 am - 7:00 pm', 'Tuesday': '7:00 am - 7:00 pm', 'Friday': '7:00 am - 7:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Wednesday': '7:00 am - 7:00 pm'}",[],[],,"AFC PriMed is an urgent care center in Montgomery, AL located at 4305 Atlanta Highway, . They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-323-2260,{},4305 Atlanta Highway,Montgomery,AL,36109
http://www.urgentcarelocations.com/al/montgomery/9382-eastside-urgent-care,"{'Monday': '8:00 am - 9:00 pm', 'Saturday': '9:00 am - 6:00 pm', 'Thursday': '8:00 am - 9:00 pm', 'Tuesday': '8:00 am - 9:00 pm', 'Friday': '8:00 am - 9:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Wednesday': '8:00 am - 9:00 pm'}",[],[],,"Eastside Urgent Care is an urgent care center in Montgomery, AL located at 14 Mitylene Park Lane, . They are open 7 days a week seeing walk-in patients in Montgomery. Eastside Urgent Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Montgomery in cities including Millbrook and Prattville.As an urgent care center, Eastside Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  ",N/A,{},14 Mitylene Park Lane,Montgomery,AL,36117
http://www.urgentcarelocations.com/al/montgomery/9383-vaughn-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Saturday': '10:00 am - 6:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '10:00 am - 6:00 pm', 'Wednesday': '8:00 am - 8:00 pm'}",[],[],,"Vaughn Urgent Care is an urgent care center in Montgomery, AL located at 9540 Wynlakes Place, . They are open 7 days a week seeing walk-in patients in Montgomery. Vaughn Urgent Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Montgomery in cities including Millbrook and Prattville.As an urgent care center, Vaughn Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  ",334-395-9933,{},9540 Wynlakes Place,Montgomery,AL,36117
http://www.urgentcarelocations.com/al/moulton/2440-family-care-first,{'N/A': 'N/A'},[],[],,"Family Care First in Moulton, AL located at 11809 Al Highway 157, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Family Care First appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 1 walk-in clinics within 20 miles of Moulton in cities including Decatur.",256-905-0340,{},11809 Al Highway 157,Moulton,AL,35650-2707
http://www.urgentcarelocations.com/al/prattville/7301-afc-primed-cobbs-ford-rd,"{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm'}",[],[],,"AFC PriMed - Cobbs Ford Rd, formally referred to as American Family Care, is an urgent care center in Prattville, AL located at 1965 Cobbs Ford Road, . They are open 7 days a week seeing walk-in patients in Prattville. AFC PriMed - Cobbs Ford Rd is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Prattville, in cities including Montgomery and Wetumpka.As an urgent care center, AFC PriMed - Cobbs Ford Rd provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Prattville, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-361-7054,{},1965 Cobbs Ford Road,Prattville,AL,36066-7290
http://www.urgentcarelocations.com/al/prattville/8942-afc-primed-e-main-st,"{'Monday': '7:00 am - 9:00 pm', 'Saturday': '7:00 am - 7:00 pm', 'Thursday': '7:00 am - 9:00 pm', 'Tuesday': '7:00 am - 9:00 pm', 'Friday': '7:00 am - 9:00 pm', 'Sunday': '7:00 am - 7:00 pm', 'Wednesday': '7:00 am - 9:00 pm'}",[],[],,"AFC PriMed - E. Main St is an urgent care center in Prattville, AL located at 1595 E. Main Street, . They are open 7 days a week seeing walk-in patients in Prattville. AFC PriMed - E. Main St is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Prattville, in cities including Montgomery and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Prattville area.As an urgent care center, AFC PriMed - E. Main St provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Prattville, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-595-4240,{},1595 E. Main Street,Prattville,AL,36066-5509
http://www.urgentcarelocations.com/al/rainsville/2461-family-first-medicine,{'N/A': 'N/A'},[],[],,"Family First Medicine in Rainsville, AL located at 504 McCurdy Ave. S, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Family First Medicine appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 0 walk-in clinics within 20 miles of Rainsville in cities including .",256-638-9161,{},504 McCurdy Ave. S,Rainsville,AL,35986-5254
http://www.urgentcarelocations.com/al/rogersville/2441-family-care-first,{'N/A': 'N/A'},[],[],,"Family Care First in Rogersville, AL located at 16023 Highway 72, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Family Care First appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Rogersville in cities including Athens and Loretto.",256-247-0093,{},16023 Highway 72,Rogersville,AL,35652-8141
http://www.urgentcarelocations.com/al/selma/10605-mainstreet-family-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '1:00 pm - 6:00 pm', 'Wednesday': '8:00 am - 8:00 pm'}",[],[],,"MainStreet Family Urgent Care is an urgent care center in Selma, AL located at 1475 AL Hwy 14 E., . They are open 7 days a week seeing walk-in patients in Selma. MainStreet Family Urgent Care is part of the larger MainStreet Family Urgent Care network of urgent care clinics with a total of 9 locations, 0 of which are within 20 miles of Selma, in cities including .As an urgent care center, MainStreet Family Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Selma, AL or call 911 immediately.  lessLearn more about MainStreet Family Urgent Care",334-526-3240,{},1475 AL Hwy 14 E.,Selma,AL,36703
http://www.urgentcarelocations.com/al/wetumpka/2159-ech-health-care,{'N/A': 'N/A'},[],[],,"Ech Health Care in Wetumpka, AL located at 500 Hospital Dr., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Ech Health Care appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Wetumpka in cities including Millbrook and Montgomery.",334-567-4311,{},500 Hospital Dr.,Wetumpka,AL,36092-1625
http://www.urgentcarelocations.com/al/wetumpka/8943-afc-primed,"{'Monday': '7:00 am - 9:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '7:00 am - 9:00 pm', 'Tuesday': '7:00 am - 9:00 pm', 'Friday': '7:00 am - 9:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Wednesday': '7:00 am - 9:00 pm'}",[],[],,"AFC PriMed is an urgent care center in Wetumpka, AL located at 4452 US Highway 231, . They are open 7 days a week seeing walk-in patients in Wetumpka. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Wetumpka, in cities including Montgomery and Prattville. Additionally, they have partnered with Baptist Health to better serve the patients in the Wetumpka area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Wetumpka, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-472-3150,{},4452 US Highway 231,Wetumpka,AL,36092
http://www.urgentcarelocations.com/ar/arkadelphia/8299-compass-healthcare,"{'Monday': '7:00 am - 7:00 pm', 'Saturday': '9:00 am - 1:00 pm', 'Thursday': '7:00 am - 7:00 pm', 'Tuesday': '7:00 am - 7:00 pm', 'Friday': '7:00 am - 7:00 pm', 'Sunday': 'CLOSED', 'Wednesday': '7:00 am - 7:00 pm'}",[],[],,"Compass Healthcare is an urgent care center in Arkadelphia, AR located at 2606 Pine St., . They are open 6 days a week seeing walk-in patients in Arkadelphia. Compass Healthcare appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 0 walk-in clinics within 20 miles of Arkadelphia in cities including .As an urgent care center, Compass Healthcare provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Arkadelphia, AR or call 911 immediately.  ",870-210-5243,{},2606 Pine St.,Arkadelphia,AR,71923
http://www.urgentcarelocations.com/ar/benton/10861-medexpress-urgent-care-benton,"{'Monday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm'}",[],[],,"MedExpress Urgent Care - Benton is an urgent care center in Benton, AR located at 1501 Military Road , . They are open 7 days a week seeing walk-in patients in Benton. MedExpress Urgent Care - Benton is part of the larger MedExpress Urgent Care network of urgent care clinics with a total of 203 locations, 2 of which are within 20 miles of Benton, in cities including .As an urgent care center, MedExpress Urgent Care - Benton provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Benton, AR or call 911 immediately.  lessLearn more about MedExpress Urgent Care",501-776-8341,{},1501 Military Road,Benton,AR,72015
http://www.urgentcarelocations.com/ar/benton/11476-baptist-health-urgent-care-benton,"{'Monday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '1:00 pm - 6:00 pm', 'Wednesday': '8:00 am - 8:00 pm'}",[],[],,"Baptist Health Urgent Care - Benton is an urgent care center in Benton, AR located at 824 Military Rd., . They are open 7 days a week seeing walk-in patients in Benton. Baptist Health Urgent Care - Benton is part of the larger Baptist Health Urgent Care network of urgent care clinics with a total of 5 locations, 1 of which are within 20 miles of Benton, in cities including Bryant. Additionally, they have partnered with both Baptist Health and Urgent Team to better serve the patients in the Benton area.As an urgent care center, Baptist Health Urgent Care - Benton provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Benton, AR or call 911 immediately.  lessLearn more about Baptist Health Urgent Care",501-574-3019,{},824 Military Rd.,Benton,AR,72015
http://www.urgentcarelocations.com/ar/bentonville/4875-northwest-family-care,{'N/A': 'N/A'},[],[],,"Northwest Family Care in Bentonville, AR located at 701 NW McNelly Rd., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Northwest Family Care appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Bentonville in cities including Rogers and Springdale.",N/A,{},701 NW McNelly Rd.,Bentonville,AR,72712-9159
http://www.urgentcarelocations.com/ar/bentonville/6086-smith-family-clinic-inc,{'N/A': 'N/A'},[],[],,"Smith Family Clinic Inc. in Bentonville, AR located at 1300 SE 14th St., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Smith Family Clinic Inc. appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Bentonville in cities including Rogers and Springdale.",479-271-6992,{},1300 SE 14th St.,Bentonville,AR,72712-6814
http://www.urgentcarelocations.com/ar/bentonville/9542-mercy-convenient-care-highway-102,"{'Monday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm'}",[],[],,"Mercy Convenient Care - Highway 102 is an urgent care center in Bentonville, AR located at 3101 SE 14th, . They are open 7 days a week seeing walk-in patients in Bentonville. Mercy Convenient Care - Highway 102 is part of the larger Mercy Jefferson network of urgent care clinics with a total of 35 locations, 0 of which are within 20 miles of Bentonville, in cities including . Additionally, they have partnered with Mercy Jefferson to better serve the patients in the Bentonville area.As an urgent care center, Mercy Convenient Care - Highway 102 provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bentonville, AR or call 911 immediately.  lessLearn more about Mercy Jefferson",479-986-6090,{},3101 SE 14th,Bentonville,AR,72712
http://www.urgentcarelocations.com/ar/bryant/10082-baptist-health-urgent-care-bryant,"{'Monday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '1:00 pm - 6:00 pm', 'Wednesday': '8:00 am - 8:00 pm'}",[],[],,"Baptist Health Urgent Care - Bryant is an urgent care center in Bryant, AR located at 304 Commonwealth Dr., . They are open 7 days a week seeing walk-in patients in Bryant. Baptist Health Urgent Care - Bryant is part of the larger Baptist Health Urgent Care network of urgent care clinics with a total of 5 locations, 1 of which are within 20 miles of Bryant, in cities including Benton and North Little Rock. Additionally, they have partnered with both Baptist Health and Urgent Team to better serve the patients in the Bryant area.As an urgent care center, Baptist Health Urgent Care - Bryant provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bryant, AR or call 911 immediately.  lessLearn more about Baptist Health Urgent Care",N/A,{},304 Commonwealth Dr.,Bryant,AR,72022
http://www.urgentcarelocations.com/ar/bryant/7365-the-clinic-at-walmart,{'N/A': 'N/A'},[],[],,"The Clinic at Walmart is a retail clinic operating inside of Walmart in Bryant, AR located at 400 Bryant Ave, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. The Clinic at Walmart is part of the larger The Clinic at Walmart network of clinics with a total of 90 locations, 1 of which are within 20 miles of Bryant, in cities including Little Rock. Additionally, they have partnered with St. Vincent Health System to better serve the patients in the Bryant area.As a retail clinic, The Clinic at Walmart is generally staffed by a nurse practitioner and provides routine medical care including the treatment of allergies, asthma, mild burns, cold and flu symptoms, ear and sinus infections, insect and animal bites, stomach viruses, mild skin rashes and some other non-life threatening injuries, illnesses and conditions. Many retail clinics are also equipped to treat chronic conditions and diseases. If you are suffering from a true medical emergency, go to the emergency room in Bryant, AR or call 911 immediately.  lessLearn more about The Clinic at Walmart",501-552-6490,{},400 Bryant Ave,Bryant,AR,72022
http://www.urgentcarelocations.com/ar/cabot/10862-medexpress-urgent-care-cabot,"{'Monday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm'}",[],[],,"MedExpress Urgent Care - Cabot is an urgent care center in Cabot, AR located at 1850 West Main Street, . They are open 7 days a week seeing walk-in patients in Cabot. MedExpress Urgent Care - Cabot is part of the larger MedExpress Urgent Care network of urgent care clinics with a total of 203 locations, 1 of which are within 20 miles of Cabot, in cities including .As an urgent care center, MedExpress Urgent Care - Cabot provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Cabot, AR or call 911 immediately.  lessLearn more about MedExpress Urgent Care",501-605-0009,{},1850 West Main Street,Cabot,AR,72023
http://www.urgentcarelocations.com/ar/cabot/11475-baptist-health-urgent-care-cabot,"{'Monday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '10:00 am - 6:00 pm', 'Wednesday': '8:00 am - 8:00 pm'}",[],[],,"Baptist Health Urgent Care - Cabot is an urgent care center in Cabot, AR located at 402 W Main St., . They are open 7 days a week seeing walk-in patients in Cabot. Baptist Health Urgent Care - Cabot is part of the larger Baptist Health Urgent Care network of urgent care clinics with a total of 5 locations, 2 of which are within 20 miles of Cabot, in cities including Jacksonville. Additionally, they have partnered with both Baptist Health and Urgent Team to better serve the patients in the Cabot area.As an urgent care center, Baptist Health Urgent Care - Cabot provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Cabot, AR or call 911 immediately.  lessLearn more about Baptist Health Urgent Care",501-628-9215,{},402 W Main St.,Cabot,AR,72023
