url,name,nameWithCity,HoursOfOperation,AcceptedInsurances,Certification,acceptedPaymentType,about,telephone,services,streetAddress,city,state,zipCode
http://www.urgentcarelocations.com/al/huntsville/5205-phoenix-emergency-care,Phoenix Emergency Care,"Phoenix Emergency Care in Huntsville, AL","{'Monday': '8:00 am - 8:00 pm', 'Saturday': '10:00 am - 5:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Sunday': '12:00 pm - 5:00 pm'}",[],[],,"Phoenix Emergency Care is an urgent care center in Huntsville, AL located at 7105 Bailey Creek Cir. SE, Suite B. They are open 7 days a week seeing walk-in patients in Huntsville. Phoenix Emergency Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Huntsville in cities including Meridianville and Madison.As an urgent care center, Phoenix Emergency Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Huntsville, AL or call 911 immediately.  ",256-882-7469,{},"7105 Bailey Creek Cir. SE
Suite B",Huntsville,AL,35802-2797
http://www.urgentcarelocations.com/al/huntsville/5657-quickcare-clinic-llc,Quickcare Clinic LLC,"Quickcare Clinic LLC in Huntsville, AL","{'Monday': '10:00 am - 7:00 pm', 'Saturday': '12:00 pm - 5:00 pm', 'Tuesday': '10:00 am - 7:00 pm', 'Wednesday': '10:00 am - 7:00 pm', 'Thursday': '10:00 am - 7:00 pm', 'Friday': '10:00 am - 7:00 pm', 'Sunday': '12:00 pm - 5:00 pm'}",[],[],,"Quickcare Clinic LLC is an urgent care center in Huntsville, AL located at 717 Pratt Ave. NE, . They are open 7 days a week seeing walk-in patients in Huntsville. Quickcare Clinic LLC appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Huntsville in cities including Meridianville and Madison.As an urgent care center, Quickcare Clinic LLC provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Huntsville, AL or call 911 immediately.  ",256-533-1268,{},717 Pratt Ave. NE,Huntsville,AL,35801-3645
http://www.urgentcarelocations.com/al/huntsville/6862-university-walk-in-family-care,University Walk-In Family Care,"University Walk-In Family Care in Huntsville, AL","{'Monday': '8:00 am - 7:00 pm', 'Saturday': '9:00 am - 5:00 pm', 'Tuesday': '8:00 am - 7:00 pm', 'Wednesday': '8:00 am - 7:00 pm', 'Thursday': '8:00 am - 7:00 pm', 'Friday': '8:00 am - 7:00 pm', 'Sunday': '9:00 am - 5:00 pm'}",[],[],,"University Walk-In Family Care is a primary care office in Huntsville, AL located at 501 Wynn Dr. NW, . They are open 7 days a week seeing walk-in patients in Huntsville. University Walk-In Family Care appears to be individually owned and operated and not part of a larger network of primary care clinics. There are, however, 2 walk-in clinics within 20 miles of Huntsville in cities including Meridianville and Madison.Primary care offices like University Walk-In Family Care are most commonly staffed by family or internal medicine physicians with a clinical support team designed to be a patients medical home. All patients should have a primary care physician to treat routine medical concerns and manage chronic conditions. In the event your primary care physician is not open or if you are unable to obtain an appointment, the following are the closest urgent care centers to this clinic:If you are suffering from a true medical emergency, go to the emergency room in Huntsville, AL or call 911 immediately.  ",256-890-8700,{},501 Wynn Dr. NW,Huntsville,AL,35816-3445
http://www.urgentcarelocations.com/al/huntsville/7091-urgent-med-care,Urgent Med Care,"Urgent Med Care in Huntsville, AL","{'Monday': '8:00 am - 5:30 pm', 'Saturday': '8:00 am - 5:30 pm', 'Tuesday': '8:00 am - 5:30 pm', 'Wednesday': '8:00 am - 5:30 pm', 'Thursday': '8:00 am - 5:30 pm', 'Friday': '8:00 am - 5:30 pm', 'Sunday': '8:00 am - 5:30 pm'}",[],[],,"Urgent Med Care is an urgent care center in Huntsville, AL located at 2 Asbury Rd. SE, . They are open 7 days a week seeing walk-in patients in Huntsville and offer extended hours. Urgent Med Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Huntsville in cities including Meridianville and Madison.As an urgent care center, Urgent Med Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Huntsville, AL or call 911 immediately.  ",256-382-3680,{},2 Asbury Rd. SE,Huntsville,AL,35801-1102
http://www.urgentcarelocations.com/al/huntsville/7099-urgent-medcare-huntsville,Urgent MedCare - Huntsville,"Urgent MedCare - Huntsville in Huntsville, AL","{'Monday': '8:00 am - 7:00 pm', 'Saturday': '9:00 am - 5:00 pm', 'Tuesday': '8:00 am - 7:00 pm', 'Wednesday': '8:00 am - 7:00 pm', 'Thursday': '8:00 am - 7:00 pm', 'Friday': '8:00 am - 7:00 pm', 'Sunday': '9:00 am - 5:00 pm'}",[],[],,"Urgent MedCare - Huntsville is an urgent care center in Huntsville, AL located at 46 Shields Rd., . They are open 7 days a week seeing walk-in patients in Huntsville. Urgent MedCare - Huntsville is part of larger networks of urgent care clinics including CRH Healthcare and Urgent Medcare. Within these networks are a total of 24 locations, 2 of which are within 20 miles of Huntsville, in cities including Meridianville and Madison. Additionally, they have partnered with CRH Healthcare to better serve the patients in the Huntsville area.As an urgent care center, Urgent MedCare - Huntsville provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Huntsville, AL or call 911 immediately.  lessLearn more about CRH Healthcare",256-382-3680,{},46 Shields Rd.,Huntsville,AL,35811-7800
http://www.urgentcarelocations.com/al/huntsville/7295-afc-urgent-care,AFC Urgent Care,"AFC Urgent Care in Huntsville, AL","{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm'}",[],[],,"AFC Urgent Care, formally referred to as American Family Care, is an urgent care center in Huntsville, AL located at 410 Sutton Road, . They are open 7 days a week seeing walk-in patients in Huntsville. AFC Urgent Care is part of the larger American Family Care (AFC Urgent Care) network of urgent care clinics with a total of 185 locations, 3 of which are within 20 miles of Huntsville, in cities including Madison. Additionally, they have partnered with American Family Care to better serve the patients in the Huntsville area.As an urgent care center, AFC Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Huntsville, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",256-424-4260,{},410 Sutton Road,Huntsville,AL,35763
http://www.urgentcarelocations.com/al/huntsville/7298-afc-urgent-care,AFC Urgent Care,"AFC Urgent Care in Huntsville, AL","{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm'}",[],[],,"AFC Urgent Care, formally referred to as American Family Care, is an urgent care center in Huntsville, AL located at 8151 Whitesburg Drive, . They are open 7 days a week seeing walk-in patients in Huntsville. AFC Urgent Care is part of the larger American Family Care (AFC Urgent Care) network of urgent care clinics with a total of 185 locations, 3 of which are within 20 miles of Huntsville, in cities including Madison. Additionally, they have partnered with American Family Care to better serve the patients in the Huntsville area.As an urgent care center, AFC Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Huntsville, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",256-882-9711,{},8151 Whitesburg Drive,Huntsville,AL,35802
http://www.urgentcarelocations.com/al/madison/11455-approxie-urgent-care-madison,ApproXie Urgent Care Madison,"ApproXie Urgent Care Madison in Madison, AL","{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '1:00 pm - 6:00 pm'}",[],[],,"ApproXie Urgent Care Madison is an urgent care center in Madison, AL located at 101 Ivory Place, . They are open 7 days a week seeing walk-in patients in Madison. ApproXie Urgent Care Madison appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Madison in cities including Huntsville and Meridianville.As an urgent care center, ApproXie Urgent Care Madison provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Madison, AL or call 911 immediately.  ",256-325-0236,{},101 Ivory Place,Madison,AL,35758
http://www.urgentcarelocations.com/al/madison/7031-urgent-care-of-madison,Urgent Care of Madison,"Urgent Care of Madison in Madison, AL","{'Monday': '8:30 am - 6:00 pm', 'Saturday': '10:30 am - 6:00 pm', 'Tuesday': '8:30 am - 6:00 pm', 'Wednesday': '8:30 am - 6:00 pm', 'Thursday': '8:30 am - 6:00 pm', 'Friday': '8:30 am - 6:00 pm', 'Sunday': '8:30 am - 6:00 pm'}",[],[],,"Urgent Care of Madison is an urgent care center in Madison, AL located at 105 W Dublin Dr., . They are open 7 days a week seeing walk-in patients in Madison. Urgent Care of Madison appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Madison in cities including Huntsville and Meridianville.As an urgent care center, Urgent Care of Madison provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Madison, AL or call 911 immediately.  ",256-772-4211,{},105 W Dublin Dr.,Madison,AL,35758-1787
http://www.urgentcarelocations.com/al/madison/7097-urgent-medcare-madison,Urgent Medcare - Madison,"Urgent Medcare - Madison in Madison, AL","{'Monday': '8:00 am - 7:00 pm', 'Saturday': '9:00 am - 5:00 pm', 'Tuesday': '8:00 am - 7:00 pm', 'Wednesday': '8:00 am - 7:00 pm', 'Thursday': '8:00 am - 7:00 pm', 'Friday': '8:00 am - 7:00 pm', 'Sunday': '9:00 am - 5:00 pm'}",[],[],,"Urgent Medcare - Madison is an urgent care center in Madison, AL located at 7583 Walltriana Hwy, . They are open 7 days a week seeing walk-in patients in Madison. Urgent Medcare - Madison is part of larger networks of urgent care clinics including CRH Healthcare and Urgent Medcare. Within these networks are a total of 24 locations, 2 of which are within 20 miles of Madison, in cities including Huntsville and Meridianville. Additionally, they have partnered with CRH Healthcare to better serve the patients in the Madison area.As an urgent care center, Urgent Medcare - Madison provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Madison, AL or call 911 immediately.  lessLearn more about CRH Healthcare",256-830-5777,{},7583 Walltriana Hwy,Madison,AL,35758
http://www.urgentcarelocations.com/al/madison/7296-afc-urgent-care,AFC Urgent Care,"AFC Urgent Care in Madison, AL","{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm'}",[],[],,"AFC Urgent Care, formally referred to as American Family Care, is an urgent care center in Madison, AL located at 7559 Hwy 72 West, . They are open 7 days a week seeing walk-in patients in Madison. AFC Urgent Care is part of the larger American Family Care (AFC Urgent Care) network of urgent care clinics with a total of 185 locations, 5 of which are within 20 miles of Madison, in cities including Huntsville and Athens. Additionally, they have partnered with American Family Care to better serve the patients in the Madison area.As an urgent care center, AFC Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Madison, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",256-562-0850,{},7559 Hwy 72 West,Madison,AL,35758
http://www.urgentcarelocations.com/al/meridianville/7096-urgent-medcare-meridianville,Urgent Medcare - Meridianville,"Urgent Medcare - Meridianville in Meridianville, AL","{'Monday': '8:00 am - 7:00 pm', 'Saturday': '9:00 am - 5:00 pm', 'Tuesday': '8:00 am - 7:00 pm', 'Wednesday': '8:00 am - 7:00 pm', 'Thursday': '8:00 am - 7:00 pm', 'Friday': '8:00 am - 7:00 pm', 'Sunday': '9:00 am - 5:00 pm'}",[],[],,"Urgent Medcare - Meridianville, formally referred to as MedSouth Urgent Care, is an urgent care center in Meridianville, AL located at 12287 US 231, . They are open 7 days a week seeing walk-in patients in Meridianville. Urgent Medcare - Meridianville is part of larger networks of urgent care clinics including CRH Healthcare and Urgent Medcare. Within these networks are a total of 24 locations, 2 of which are within 20 miles of Meridianville, in cities including Huntsville and Madison. Additionally, they have partnered with CRH Healthcare to better serve the patients in the Meridianville area.As an urgent care center, Urgent Medcare - Meridianville provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Meridianville, AL or call 911 immediately.  lessLearn more about CRH Healthcare",256-828-8785,{},12287 US 231,Meridianville,AL,35759
http://www.urgentcarelocations.com/al/millbrook/11534-mainstreet-family-urgent-care,MainStreet Family Urgent Care,"MainStreet Family Urgent Care in Millbrook, AL",{'N/A': 'N/A'},[],[],,"MainStreet Family Urgent Care in Millbrook, AL located at 1401 AL Hwy 14, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. MainStreet Family Urgent Care appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Millbrook in cities including Prattville and Montgomery.",334-310-6059,{},1401 AL Hwy 14,Millbrook,AL,36054
http://www.urgentcarelocations.com/al/montgomery/4679-montgomery-urgent-care-center,Montgomery Urgent Care Center,"Montgomery Urgent Care Center in Montgomery, AL",{'N/A': 'N/A'},[],[],,"Montgomery Urgent Care Center in Montgomery, AL located at 4152 Carmichael Rd., Suite C. The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Montgomery Urgent Care Center appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Montgomery in cities including Millbrook and Prattville.",334-272-4445,{},"4152 Carmichael Rd.
Suite C",Montgomery,AL,36106-2931
http://www.urgentcarelocations.com/al/montgomery/4948-obelisk-healthcare,Obelisk Healthcare,"Obelisk Healthcare in Montgomery, AL","{'Monday': '8:00 am - 5:00 pm', 'Saturday': 'UNKNOWN', 'Tuesday': '8:00 am - 5:00 pm', 'Wednesday': '8:00 am - 5:00 pm', 'Thursday': '8:00 am - 5:00 pm', 'Friday': '5:00 am - 2:00 pm', 'Sunday': 'UNKNOWN'}",[],[],,"Obelisk Healthcare is an urgent care center in Montgomery, AL located at 4705 Woodmere Blvd., . They are open 5 days a week seeing walk-in patients in Montgomery and offer extended hours. Obelisk Healthcare appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Montgomery in cities including Millbrook and Prattville.As an urgent care center, Obelisk Healthcare provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  ",334-558-0262,{},4705 Woodmere Blvd.,Montgomery,AL,36106-3078
http://www.urgentcarelocations.com/al/montgomery/5433-afc-primed,AFC PriMed,"AFC PriMed in Montgomery, AL","{'Monday': '7:00 am - 9:00 pm', 'Saturday': '7:00 am - 7:00 pm', 'Tuesday': '7:00 am - 9:00 pm', 'Wednesday': '7:00 am - 9:00 pm', 'Thursday': '7:00 am - 9:00 pm', 'Friday': '7:00 am - 9:00 pm', 'Sunday': '7:00 am - 7:00 pm'}",[],[],,"AFC PriMed is an urgent care center in Montgomery, AL located at 34 Taylor Road North, Suite 250. They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-323-1510,{},"34 Taylor Road North
Suite 250",Montgomery,AL,36117-4265
http://www.urgentcarelocations.com/al/montgomery/6829-ultracare-medical-services,UltraCare Medical Services,"UltraCare Medical Services in Montgomery, AL","{'Monday': '9:00 am - 5:00 pm', 'Saturday': '8:00 am - 8:00 pm', 'Tuesday': '9:00 am - 5:00 pm', 'Wednesday': '8:00 am - 12:00 pm', 'Thursday': '9:00 am - 5:00 pm', 'Friday': '9:00 am - 5:00 pm', 'Sunday': '8:00 am - 8:00 pm'}",[],[],,"UltraCare Medical Services is an urgent care center in Montgomery, AL located at 215 Winton M Blount Loop, . They are open 7 days a week seeing walk-in patients in Montgomery. UltraCare Medical Services appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Montgomery in cities including Millbrook and Prattville.As an urgent care center, UltraCare Medical Services provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  ",334-239-9480,{},215 Winton M Blount Loop,Montgomery,AL,36117-3507
http://www.urgentcarelocations.com/al/montgomery/7299-afc-primed,AFC PriMed,"AFC PriMed in Montgomery, AL","{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm'}",[],[],,"AFC PriMed, formally referred to as American Family Care, is an urgent care center in Montgomery, AL located at 2570 Berryhill Road, . They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-323-1330,{},2570 Berryhill Road,Montgomery,AL,36117
http://www.urgentcarelocations.com/al/montgomery/7300-afc-primed,AFC PriMed,"AFC PriMed in Montgomery, AL","{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm'}",[],[],,"AFC PriMed, formally referred to as American Family Care, is an urgent care center in Montgomery, AL located at 2936 Marti Lane, . They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-288-0088,{},2936 Marti Lane,Montgomery,AL,36116-3141
http://www.urgentcarelocations.com/al/montgomery/8940-afc-primed,AFC PriMed,"AFC PriMed in Montgomery, AL","{'Monday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm'}",[],[],,"AFC PriMed is an urgent care center in Montgomery, AL located at 2815 East Boulevard, . They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-323-2050,{},2815 East Boulevard,Montgomery,AL,36116-1021
http://www.urgentcarelocations.com/al/montgomery/8941-afc-primed,AFC PriMed,"AFC PriMed in Montgomery, AL","{'Monday': '7:00 am - 7:00 pm', 'Saturday': '8:00 am - 6:00 pm', 'Tuesday': '7:00 am - 7:00 pm', 'Wednesday': '7:00 am - 7:00 pm', 'Thursday': '7:00 am - 7:00 pm', 'Friday': '7:00 am - 7:00 pm', 'Sunday': '8:00 am - 6:00 pm'}",[],[],,"AFC PriMed is an urgent care center in Montgomery, AL located at 4305 Atlanta Highway, . They are open 7 days a week seeing walk-in patients in Montgomery. AFC PriMed is part of larger networks of urgent care clinics including American Family Care (AFC Urgent Care) and AFC PriMed Urgent Care. Within these networks are a total of 185 locations, 7 of which are within 20 miles of Montgomery, in cities including Prattville and Wetumpka. Additionally, they have partnered with Baptist Health to better serve the patients in the Montgomery area.As an urgent care center, AFC PriMed provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Montgomery, AL or call 911 immediately.  lessLearn more about American Family Care (AFC Urgent Care)",334-323-2260,{},4305 Atlanta Highway,Montgomery,AL,36109
