url,HoursOfOperation,AcceptedInsurances,Certification,acceptedPaymentType,about,telephone,services,streetAddress,city,state,zipCode
http://www.urgentcarelocations.com/nj/clifton/9982-citymd-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"CityMD Urgent Care is an urgent care center in Clifton, NJ located at 852 Route 3 West, . They are open 7 days a week seeing walk-in patients in Clifton. CityMD Urgent Care is part of the larger CityMD Urgent Care network of urgent care clinics with a total of 66 locations, 41 of which are within 20 miles of Clifton, in cities including Teterboro and Wayne.As an urgent care center, CityMD Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Clifton, NJ or call 911 immediately.  lessLearn more about CityMD Urgent Care",973-450-1991,{},852 Route 3 West,Clifton,NJ,07012
http://www.urgentcarelocations.com/ny/fresh-meadows/10719-kamin-health-union-medical-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}",[],[],,"KāMIN Health: Union Medical Urgent Care is an urgent care center in Fresh Meadows, NY located at 186-06 Union Turnpike, . They are open 7 days a week seeing walk-in patients in Fresh Meadows. KāMIN Health: Union Medical Urgent Care is part of the larger KāMIN Health Urgent Care Centers network of urgent care clinics with a total of 5 locations, 3 of which are within 20 miles of Fresh Meadows, in cities including Roosevelt Island and Brooklyn.As an urgent care center, KāMIN Health: Union Medical Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Fresh Meadows, NY or call 911 immediately.  lessLearn more about KāMIN Health Urgent Care Centers",N/A,{},186-06 Union Turnpike,Fresh Meadows,NY,11366
http://www.urgentcarelocations.com/ny/new-york/9091-mount-sinai-doctors-urgent-care-inwood,"{'Monday': '8:30 am - 8:30 pm', 'Friday': '8:30 am - 8:30 pm', 'Thursday': '8:30 am - 8:30 pm', 'Tuesday': '8:30 am - 8:30 pm', 'Wednesday': '8:30 am - 8:30 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"Mount Sinai Doctors Urgent Care Inwood is an urgent care center in New York, NY located at 5030 Broadway, . They are open 7 days a week seeing walk-in patients in New York. Mount Sinai Doctors Urgent Care Inwood is part of the larger Mount Sinai Health System network of urgent care clinics with a total of 15 locations, 14 of which are within 20 miles of New York, in cities including Brooklyn. Additionally, they have partnered with both Mount Sinai Hospital and Mount Sinai Doctors Faculty Practice to better serve the patients in the New York area.As an urgent care center, Mount Sinai Doctors Urgent Care Inwood provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in New York, NY or call 911 immediately.  lessLearn more about Mount Sinai Health System",212-604-6550,{},5030 Broadway,New York,NY,10034
http://www.urgentcarelocations.com/ny/bronx/8369-montefiore-urgent-care,"{'Monday': '3:00 pm - 9:00 pm', 'Friday': '3:00 pm - 9:00 pm', 'Thursday': '3:00 pm - 9:00 pm', 'Tuesday': '3:00 pm - 9:00 pm', 'Wednesday': '3:00 pm - 9:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"Montefiore Urgent Care is an urgent care center in Bronx, NY located at 2300 Westchester Ave., . They are open 7 days a week seeing walk-in patients in Bronx. Montefiore Urgent Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Bronx in cities including College Point and Mount Vernon. Additionally, they have partnered with Montefiore Medical Group to better serve the patients in the Bronx area.As an urgent care center, Montefiore Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bronx, NY or call 911 immediately.  less",718-409-8888,{},2300 Westchester Ave.,Bronx,NY,10462
http://www.urgentcarelocations.com/ny/bronx/11423-citymd-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 6:30 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Saturday': '9:00 am - 6:00 pm'}",[],[],,"CityMD Urgent Care is an urgent care center in Bronx, NY located at 388 E Fordham Rd., . They are open 7 days a week seeing walk-in patients in Bronx. CityMD Urgent Care is part of the larger CityMD Urgent Care network of urgent care clinics with a total of 66 locations, 46 of which are within 20 miles of Bronx, in cities including Yonkers and Jackson Heights.As an urgent care center, CityMD Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bronx, NY or call 911 immediately.  lessLearn more about CityMD Urgent Care",718-489-3553,{},388 E Fordham Rd.,Bronx,NY,10458
http://www.urgentcarelocations.com/ny/staten-island/9177-heartland-medical-services-pc,{'N/A': 'N/A'},[],['UCAOA Certified'],,"Heartland Medical Services, PC is an urgent care center in Staten Island, NY located at 251 Richmond Hill Rd, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Heartland Medical Services, PC appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Staten Island in cities including Carteret and Linden.As an urgent care center, Heartland Medical Services, PC provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Staten Island, NY or call 911 immediately.  less",718-761-2800,{},251 Richmond Hill Rd,Staten Island,NY,10314-5906
http://www.urgentcarelocations.com/ny/bronx/7132-peters-va-medical-clinic,{'N/A': 'N/A'},[],[],,"Peters VA Medical Clinic in Bronx, NY located at 130 W Kingsbridge Road, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Peters VA Medical Clinic appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Bronx in cities including College Point and Mount Vernon.",718-584-9000,{},130 W Kingsbridge Road,Bronx,NY,10459-3428
http://www.urgentcarelocations.com/ny/bronx/978-bronx-park-urgent-medical-care,"{'Monday': '8:30 am - 6:00 pm', 'Friday': '8:30 am - 6:00 pm', 'Thursday': '8:30 am - 6:00 pm', 'Tuesday': '8:30 am - 6:00 pm', 'Wednesday': '8:30 am - 6:00 pm', 'Sunday': 'CLOSED', 'Saturday': '9:00 am - 3:00 pm'}",[],[],,"Bronx Park Urgent Medical Care is an urgent care center in Bronx, NY located at 2016 Bronxdale Ave., Suite 101. They are open 6 days a week seeing walk-in patients in Bronx. Bronx Park Urgent Medical Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Bronx in cities including College Point and Mount Vernon.As an urgent care center, Bronx Park Urgent Medical Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bronx, NY or call 911 immediately.  less",718-918-9676,{},"2016 Bronxdale Ave.
Suite 101",Bronx,NY,10462-3365
http://www.urgentcarelocations.com/ny/staten-island/11288-pm-pediatrics,"{'Monday': '12:00 pm - 12:00 am', 'Friday': '12:00 pm - 12:00 am', 'Thursday': '12:00 pm - 12:00 am', 'Tuesday': '12:00 pm - 12:00 am', 'Wednesday': '12:00 pm - 12:00 am', 'Sunday': '10:00 am - 12:00 am', 'Saturday': '10:00 am - 12:00 am'}",[],[],,"PM Pediatrics is a pediatric urgent care center in Staten Island, NY located at 2407 Richmond Ave, . They are open 7 days a week seeing walk-in patients in Staten Island. PM Pediatrics is part of the larger PM Pediatrics network of pediatric urgent care clinics with a total of 30 locations, 7 of which are within 20 miles of Staten Island, in cities including Brooklyn and Springfield.Pediatric urgent care centers like PM Pediatrics generally see patients from birth up to age 18, although some will span their age range up as high to age 25. Like traditional urgent care centers, pediatric urgent cares treat non-emergent medical conditions under the umbrella of urgent care services. Unlike general urgent care, however, pediatric clinics usually provide a very playful, kid-friendly environment that are well suited for their patient audience and are generally only open in the evenings and on weekends when pediatrician offices have closed. If you fall outside the age range for a pediatric urgent care, the following are the closest urgent care centers to this clinic:If you or your child is suffering from a true medical emergency, go to the emergency room in Staten Island, NY or call 911 immediately.  lessLearn more about PM Pediatrics",718-831-6743,{},2407 Richmond Ave,Staten Island,NY,10314
http://www.urgentcarelocations.com/nj/bloomfield/3288-immedicenter,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': 'CLOSED', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"ImmediCenter is an urgent care center in Bloomfield, NJ located at 557 Broad St., Suite L1. They are open 6 days a week seeing walk-in patients in Bloomfield. ImmediCenter is part of the larger ImmediCenter network of urgent care clinics with a total of 3 locations, 2 of which are within 20 miles of Bloomfield, in cities including Clifton and Totowa.As an urgent care center, ImmediCenter provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bloomfield, NJ or call 911 immediately.  lessLearn more about ImmediCenter",973-680-8300,{},"557 Broad St.
Suite L1",Bloomfield,NJ,07003-2885
http://www.urgentcarelocations.com/ny/bronx/11425-citymd-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 6:30 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Saturday': '9:00 am - 6:00 pm'}",[],[],,"CityMD Urgent Care is an urgent care center in Bronx, NY located at 2178 White Plains Rd., . They are open 7 days a week seeing walk-in patients in Bronx. CityMD Urgent Care is part of the larger CityMD Urgent Care network of urgent care clinics with a total of 66 locations, 46 of which are within 20 miles of Bronx, in cities including Yonkers and Jackson Heights.As an urgent care center, CityMD Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bronx, NY or call 911 immediately.  lessLearn more about CityMD Urgent Care",718-489-3555,{},2178 White Plains Rd.,Bronx,NY,10462
http://www.urgentcarelocations.com/ny/bronx/9213-prohealth-urgent-care-bronx,{'N/A': 'N/A'},[],['UCAOA Certified'],,"ProHEALTH Urgent Care - Bronx is an urgent care center in Bronx, NY located at 1049 Morris Park Ave, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. ProHEALTH Urgent Care - Bronx is part of the larger ProHEALTH Urgent Care network of urgent care clinics with a total of 24 locations, 14 of which are within 20 miles of Bronx, in cities including College Point and Queens.As an urgent care center, ProHEALTH Urgent Care - Bronx provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bronx, NY or call 911 immediately.  lessLearn more about ProHEALTH Urgent Care",929-777-9082,{},1049 Morris Park Ave,Bronx,NY,10461-1410
http://www.urgentcarelocations.com/ny/bronx/2144-east-tremont-urgent-care,{'N/A': 'N/A'},[],[],,"East Tremont Urgent Care in Bronx, NY located at 3594 E Tremont Ave., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. East Tremont Urgent Care appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of Bronx in cities including College Point and Mount Vernon.",718-764-1633,{},3594 E Tremont Ave.,Bronx,NY,10465-2032
http://www.urgentcarelocations.com/ny/bronx/10396-throgs-neck-urgent-medical-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 4:00 pm', 'Saturday': '9:00 am - 4:00 pm'}",[],"['UCAOA Accredited', 'UCAOA Certified']",,"Throgs Neck Urgent Medical Care is an urgent care center in Bronx, NY located at 3594 East Tremont Avenue, . They are open 7 days a week seeing walk-in patients in Bronx. Throgs Neck Urgent Medical Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Bronx in cities including College Point and Mount Vernon.As an urgent care center, Throgs Neck Urgent Medical Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bronx, NY or call 911 immediately.  less",718-684-3939,"{'DIAGNOSTICS': 'Arthritis panel,Blood counts,Cultures,Full lab panels,Hepatitis,HIV,Influenza (flu),Microscopy,Mononucleosis,Pregnancy tests,Sexually transmitted disease cultures,Strep throat screens,Therapeutic blood levels,Thyroid screens,X-ray,On-site lab tests', 'COMMON INJURIES': 'Acute fracture (non-displaced),Auto accidents – whiplash,Back pain or strains,Knee, shoulder, ankle sprains,Crush injuries,Complex non-plastic lacerations,Cuts / minor lacerations,Falls (from less than 7 feet),Minor trauma and lacerations', 'OCCUPATIONAL HEALTH': 'Annual Exams,Blood work,Customized exams available upon request,DOT/DOE for commercial drivers,Fit for duty exams,Instant screen,Pre-employment,Pulmonary Function Testing (PFTs),Rapid drug screens,Stress EKG testing,Titers', 'VACCINATIONS': 'Flu - H1N1,Flu - seasonal,Td (tetanus, diphtheria)', 'EXAMS': 'Annual physical exams,DOT (Department of Transportation) medical certification exams,Employer drug testing,Employer pre-employment,Executive physicals,Immigration exams,Insurance physicals,Routine physical exams,School and sports exams', 'SCREENINGS': 'Blood pressure,Cardiac lipid profile,Cholesterol,Colorectal cancer,Diabetes / blood sugar,Drugs of abuse,Kidney / liver function,Prostate PSA,TB skin,Thyroid panel,Urinalysis', 'COMMON ILLNESSES': ""Allergies,Bladder infections,Bronchitis,Colds,Dehydration,Diarrhea,Ear infections,Ear wax removal,Eye infections / sties,Fingernail / toenail injuries,Hemorrhoids,Influenza (flu),Insect / bee stings,Laryngitis,Respiratory infections,Sinus infections,Skin conditions and infections,Splinter removal,Sprains,Stomach flu (gastroenteritis),Strep / sore throat,Swimmer's ear,Urinary tract infections"", 'ADULT ILLNESSES': 'Abdominal pain,Abnormal vaginal bleeding,Allergic reactions,Anemia,Anxiety & depression,Arthritis,Asthma,Diabetes,Diverticulitis,Gastritis or indigestion,Gout,Headaches – migraine and tension,Hypertension,Kidney disease,Medication side effects,Menopausal complications,Sexually transmitted diseases (STDs)', 'PEDIATRIC ILLNESSES': 'Acne,Athlete’s foot,Childhood infectious diseases,Cold sores,Eczema / dry skin,Impetigo,Minor burns and rashes,Minor skin infections,Minor sunburn,Minor wound care,Poison ivy / poison oak,Psoriasis,Ringworm,Skin Conditions,Skin lesions/rashes,Swimmer’s itch,Wart removal'}",3594 East Tremont Avenue,Bronx,NY,10465
http://www.urgentcarelocations.com/ny/bronx/8994-dwell-family-doctors,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],"['UCAOA Accredited', 'UCAOA Certified']",,"Dwell Family Doctors, formally referred to as Throggs Neck Urgent Care, is an urgent care center in Bronx, NY located at 3231 East Tremont Avenue, . They are open 7 days a week seeing walk-in patients in Bronx. Dwell Family Doctors appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Bronx in cities including College Point and Mount Vernon.As an urgent care center, Dwell Family Doctors provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bronx, NY or call 911 immediately.  less",718-597-5800,{},3231 East Tremont Avenue,Bronx,NY,10461
http://www.urgentcarelocations.com/nj/teanec/9837-valley-medical-group-primary-and-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 1:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"Valley Medical Group Primary and Urgent Care is an urgent care center in Teanec, NJ located at 780 Cedar Lane, . They are open 7 days a week seeing walk-in patients in Teanec. Valley Medical Group Primary and Urgent Care is part of the larger Valley Health System network of urgent care clinics with a total of 8 locations, 7 of which are within 20 miles of Teanec, in cities including Dumont and Hawthorne.As an urgent care center, Valley Medical Group Primary and Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Teanec, NJ or call 911 immediately.  lessLearn more about Valley Health System",201-836-7664,{},780 Cedar Lane,Teanec,NJ,07666
http://www.urgentcarelocations.com/ny/bronx/8004-prohealth-urgent-care-of-bronx,"{'Monday': '9:00 am - 8:00 pm', 'Friday': '9:00 am - 9:00 pm', 'Thursday': '9:00 am - 9:00 pm', 'Tuesday': '9:00 am - 9:00 pm', 'Wednesday': '9:00 am - 9:00 pm', 'Sunday': '9:00 am - 6:00 pm', 'Saturday': '9:00 am - 6:00 pm'}",[],[],,"ProHEALTH Urgent Care of Bronx is an urgent care center in Bronx, NY located at 1049 Morris Park, . They are open 7 days a week seeing walk-in patients in Bronx. ProHEALTH Urgent Care of Bronx is part of the larger ProHEALTH Urgent Care network of urgent care clinics with a total of 24 locations, 14 of which are within 20 miles of Bronx, in cities including College Point and Queens.As an urgent care center, ProHEALTH Urgent Care of Bronx provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bronx, NY or call 911 immediately.  lessLearn more about ProHEALTH Urgent Care",929-777-9082,{},1049 Morris Park,Bronx,NY,10461
http://www.urgentcarelocations.com/nj/lodi/8167-medexpress-urgent-care-lodi,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '8:00 am - 8:00 pm', 'Saturday': '8:00 am - 8:00 pm'}",[],['UCAOA Accredited'],,"MedExpress Urgent Care - Lodi is an urgent care center in Lodi, NJ located at 184 Essex St., . They are open 7 days a week seeing walk-in patients in Lodi. MedExpress Urgent Care - Lodi is part of the larger MedExpress Urgent Care network of urgent care clinics with a total of 203 locations, 3 of which are within 20 miles of Lodi, in cities including Totowa and Bloomfield.As an urgent care center, MedExpress Urgent Care - Lodi provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Lodi, NJ or call 911 immediately.  lessLearn more about MedExpress Urgent Care",201-843-3207,{},184 Essex St.,Lodi,NJ,07644
http://www.urgentcarelocations.com/ny/rockaway-park/7688-bayview-urgent-care,{'N/A': 'N/A'},[],"['UCAOA Accredited', 'UCAOA Certified']",,"Bayview Urgent Care is an urgent care center in Rockaway Park, NY located at 115-06 Beach Channel Dr, Suite 101. The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Bayview Urgent Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Rockaway Park in cities including Howard Beach and Cedarhurst.As an urgent care center, Bayview Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Rockaway Park, NY or call 911 immediately.  less",718-474-7744,{},"115-06 Beach Channel Dr
Suite 101",Rockaway Park,NY,11694
http://www.urgentcarelocations.com/ny/bayside/8997-first-choice-walk-in-medical-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],['UCAOA Certified'],,"First Choice Walk-in Medical Care is an urgent care center in Bayside, NY located at 210-12 Northern Blvd., . They are open 7 days a week seeing walk-in patients in Bayside. First Choice Walk-in Medical Care appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of Bayside in cities including Little Neck and Fresh Meadows.As an urgent care center, First Choice Walk-in Medical Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Bayside, NY or call 911 immediately.  less",718-229-2273,{},210-12 Northern Blvd.,Bayside,NY,11361
http://www.urgentcarelocations.com/ny/bayside/5352-pm-pediatrics,"{'Monday': '12:00 pm - 12:00 am', 'Friday': '12:00 pm - 12:00 am', 'Thursday': '12:00 pm - 12:00 am', 'Tuesday': '12:00 pm - 12:00 am', 'Wednesday': '12:00 pm - 12:00 am', 'Sunday': '10:00 am - 12:00 am', 'Saturday': '12:00 pm - 12:00 am'}",[],[],,"PM Pediatrics is a pediatric urgent care center in Bayside, NY located at 210-31 26th Ave., . They are open 7 days a week seeing walk-in patients in Bayside. PM Pediatrics is part of the larger PM Pediatrics network of pediatric urgent care clinics with a total of 30 locations, 10 of which are within 20 miles of Bayside, in cities including Forest Hills and Carle Place.Pediatric urgent care centers like PM Pediatrics generally see patients from birth up to age 18, although some will span their age range up as high to age 25. Like traditional urgent care centers, pediatric urgent cares treat non-emergent medical conditions under the umbrella of urgent care services. Unlike general urgent care, however, pediatric clinics usually provide a very playful, kid-friendly environment that are well suited for their patient audience and are generally only open in the evenings and on weekends when pediatrician offices have closed. If you fall outside the age range for a pediatric urgent care, the following are the closest urgent care centers to this clinic:If you or your child is suffering from a true medical emergency, go to the emergency room in Bayside, NY or call 911 immediately.  lessLearn more about PM Pediatrics",718-747-5437,{},210-31 26th Ave.,Bayside,NY,11360-1949
